수주번호,이니셜,수출국가,성명,거래처명,출고예상일,화폐,판매코드,품명,생산품명,품목코드,Q코드,R코드,수량,단가,수주금액,상태,포장단위,신규분류코드,수주일자,가격조건,공장,잔여수량,잔여수주수량,사출창고,분리창고,검사접착,누수규격검사,제품재고,불용재고,생산필요량,사출필요량,분리필요량,하이드레이션/전면검사필요량,접착/멸균필요량,누수/규격검사필요량
2.03E+11,X2162,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T0510A+01.00,O2O2 D_UV_Spherical_FGC,O2O2 Spherical(DK70)_K2-SMD,P0510A+01.00,Q5420+01.00,R5420+01.00,200,0.26,"1,215.50",접수,5,Si_1-Day_Sph,2025-12-01,EXW,S관(3공장),0,200,1523,4750,0,0,5300,0,0,0,0,0,0,0
2.03E+11,X2162,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T0510A+01.75,O2O2 D_UV_Spherical_FGC,O2O2 Spherical(DK70)_K2-SMD,P0510A+01.75,Q5420+01.75,R5420+01.75,300,0.26,"1,215.50",접수,5,Si_1-Day_Sph,2025-12-01,EXW,S관(3공장),0,300,5088,0,0,0,3795,0,0,0,0,0,0,0
2.03E+11,X2162,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T0510A+02.25,O2O2 D_UV_Spherical_FGC,O2O2 Spherical_K2-SMDH_OPHTALMIC,P0510A+02.25,Q1026+02.25,R1026+02.25,200,0.26,"1,215.50",접수,5,Si_1-Day_Sph,2025-12-01,EXW,S관(3공장),0,200,0,0,0,0,3080,0,0,0,0,0,0,0
2.03E+11,X2162,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T0510A+03.75,O2O2 D_UV_Spherical_FGC,O2O2 Spherical_K2-SMDH_OPHTALMIC,P0510A+03.75,Q1026+03.75,R1026+03.75,25,0.26,"1,215.50",접수,5,Si_1-Day_Sph,2025-12-01,EXW,S관(3공장),0,25,0,0,0,0,2630,0,0,0,0,0,0,0
2.03E+11,X2162,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T0510A+05.50,O2O2 D_UV_Spherical_FGC,O2O2 Spherical_K2-SMDH_OPHTALMIC,P0510A+05.50,Q1026+05.50,R1026+05.50,75,0.26,"1,215.50",접수,5,Si_1-Day_Sph,2025-12-01,EXW,S관(3공장),0,75,0,0,0,0,2530,0,0,0,0,0,0,0
2.03E+11,X2162,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T0510A+07.00,O2O2 D_UV_Spherical_FGC,O2O2 Spherical_K2-SMDH_OPHTALMIC,P0510A+07.00,Q1026+07.00,R1026+07.00,275,0.26,"1,215.50",접수,5,Si_1-Day_Sph,2025-12-01,EXW,S관(3공장),0,275,0,1622,0,0,2140,0,0,0,0,0,0,0
2.03E+11,X2162,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T0510A+07.50,O2O2 D_UV_Spherical_FGC,O2O2 Spherical_K2-SMDH_OPHTALMIC,P0510A+07.50,Q1026+07.50,R1026+07.50,50,0.26,"1,215.50",접수,5,Si_1-Day_Sph,2025-12-01,EXW,S관(3공장),0,50,0,1560,0,0,1280,0,0,0,0,0,0,0
2.03E+11,X2162,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T0510A+08.00,O2O2 D_UV_Spherical_FGC,O2O2 Spherical_K2-SMDH_OPHTALMIC,P0510A+08.00,Q1026+08.00,R1026+08.00,275,0.26,"1,215.50",접수,5,Si_1-Day_Sph,2025-12-01,EXW,S관(3공장),0,275,0,0,0,0,1905,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A-00.50+1.00,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMD,P5416A-00.50+1.00,Q5419-00.50+1.00,R5419-00.50+1.00,150,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,150,586,1464,0,0,2305,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A-01.50+2.50,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A-01.50+2.50,Q1025-01.50+2.50,R1025-01.50+2.50,450,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,450,0,2112,0,0,2390,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A-01.75+2.50,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMD,P5416A-01.75+2.50,Q5419-01.75+2.50,R5419-01.75+2.50,300,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,300,526,2125,0,0,1720,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A-02.00+1.00,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A-02.00+1.00,Q1025-02.00+1.00,R1025-02.00+1.00,600,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,600,0,0,0,0,940,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A-02.00+1.50,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A-02.00+1.50,Q1025-02.00+1.50,R1025-02.00+1.50,150,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,150,0,0,0,0,575,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A-02.00+2.00,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A-02.00+2.00,Q1025-02.00+2.00,R1025-02.00+2.00,750,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,750,0,0,0,0,1440,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A-02.00+2.50,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A-02.00+2.50,Q1025-02.00+2.50,R1025-02.00+2.50,750,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,750,0,0,0,0,1965,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A-02.25+1.50,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A-02.25+1.50,Q1025-02.25+1.50,R1025-02.25+1.50,450,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,450,0,0,0,0,2985,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A-02.25+2.00,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A-02.25+2.00,Q1025-02.25+2.00,R1025-02.25+2.00,450,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,450,0,3530,0,0,1490,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A-02.25+2.50,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A-02.25+2.50,Q1025-02.25+2.50,R1025-02.25+2.50,750,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,750,0,2058,0,0,4325,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A-02.50+1.50,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A-02.50+1.50,Q1025-02.50+1.50,R1025-02.50+1.50,150,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,150,0,0,0,0,1175,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A-02.50+2.00,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A-02.50+2.00,Q1025-02.50+2.00,R1025-02.50+2.00,450,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,450,0,1936,0,0,1375,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A-02.75+1.00,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A-02.75+1.00,Q1025-02.75+1.00,R1025-02.75+1.00,150,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,150,0,0,0,0,3855,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A-03.25+1.50,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A-03.25+1.50,Q1025-03.25+1.50,R1025-03.25+1.50,2400,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,2400,0,0,0,0,3715,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A-03.50+1.50,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A-03.50+1.50,Q1025-03.50+1.50,R1025-03.50+1.50,1200,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,1200,0,0,0,0,1495,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A-04.00+1.50,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A-04.00+1.50,Q1025-04.00+1.50,R1025-04.00+1.50,1350,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,1350,0,0,0,0,2650,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A-04.00+2.00,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A-04.00+2.00,Q1025-04.00+2.00,R1025-04.00+2.00,150,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,150,0,0,0,0,1580,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A-04.00+2.50,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A-04.00+2.50,Q1025-04.00+2.50,R1025-04.00+2.50,150,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,150,0,0,0,0,1325,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A-04.25+1.50,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A-04.25+1.50,Q1025-04.25+1.50,R1025-04.25+1.50,1350,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,1350,0,0,0,0,2330,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A-04.25+2.00,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A-04.25+2.00,Q1025-04.25+2.00,R1025-04.25+2.00,150,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,150,0,0,0,0,1790,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A-04.50+1.50,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A-04.50+1.50,Q1025-04.50+1.50,R1025-04.50+1.50,750,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,750,0,0,0,0,2055,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A-04.75+2.50,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A-04.75+2.50,Q1025-04.75+2.50,R1025-04.75+2.50,150,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,150,0,0,0,0,1850,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A-05.25+1.50,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A-05.25+1.50,Q1025-05.25+1.50,R1025-05.25+1.50,900,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,900,0,0,0,0,1675,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A-05.50+1.50,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A-05.50+1.50,Q1025-05.50+1.50,R1025-05.50+1.50,750,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,750,0,0,0,0,3345,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A-06.00+1.50,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMD,P5416A-06.00+1.50,Q5419-06.00+1.50,R5419-06.00+1.50,300,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,300,1813,0,0,0,870,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A-06.00+2.00,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A-06.00+2.00,Q1025-06.00+2.00,R1025-06.00+2.00,150,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,150,0,0,0,0,1245,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A-06.00+2.50,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A-06.00+2.50,Q1025-06.00+2.50,R1025-06.00+2.50,600,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,600,0,0,0,0,1595,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A-06.50+1.50,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A-06.50+1.50,Q1025-06.50+1.50,R1025-06.50+1.50,150,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,150,2175,0,0,0,1970,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A-06.50+2.00,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A-06.50+2.00,Q1025-06.50+2.00,R1025-06.50+2.00,1350,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,1350,0,0,0,0,2230,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A-07.00+1.50,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMD,P5416A-07.00+1.50,Q5419-07.00+1.50,R5419-07.00+1.50,450,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,450,1682,0,0,0,1060,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A-07.50+1.50,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A-07.50+1.50,Q1025-07.50+1.50,R1025-07.50+1.50,150,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,150,0,0,0,0,1275,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A+00.50+1.50,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMD,P5416A+00.50+1.50,Q5419+00.50+1.50,R5419+00.50+1.50,300,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,300,1791,0,0,0,1395,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A+00.75+1.50,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A+00.75+1.50,Q1025+00.75+1.50,R1025+00.75+1.50,150,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,150,0,0,0,0,1070,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A+01.00+1.50,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A+01.00+1.50,Q1025+01.00+1.50,R1025+01.00+1.50,150,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,150,0,0,0,0,710,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A+01.00+2.00,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A+01.00+2.00,Q1025+01.00+2.00,R1025+01.00+2.00,150,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,150,0,0,0,0,1200,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A+01.25+1.00,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMD,P5416A+01.25+1.00,Q5419+01.25+1.00,R5419+01.25+1.00,150,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,150,0,3795,0,0,1710,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A+01.25+2.50,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A+01.25+2.50,Q1025+01.25+2.50,R1025+01.25+2.50,600,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,600,0,0,0,0,2945,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A+01.50+1.50,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMD,P5416A+01.50+1.50,Q5419+01.50+1.50,R5419+01.50+1.50,900,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,900,3667,0,0,0,980,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A+01.75+1.00,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A+01.75+1.00,Q1025+01.75+1.00,R1025+01.75+1.00,300,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,300,0,0,0,0,1185,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A+01.75+1.50,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A+01.75+1.50,Q1025+01.75+1.50,R1025+01.75+1.50,1050,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,1050,0,0,0,0,1155,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A+02.00+1.00,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A+02.00+1.00,Q1025+02.00+1.00,R1025+02.00+1.00,300,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,300,0,0,0,0,1870,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A+02.00+1.50,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A+02.00+1.50,Q1025+02.00+1.50,R1025+02.00+1.50,150,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,150,2849,0,0,0,1335,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A+02.25+1.50,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMD,P5416A+02.25+1.50,Q5419+02.25+1.50,R5419+02.25+1.50,450,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,450,649,0,0,0,915,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A+02.50+1.00,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A+02.50+1.00,Q1025+02.50+1.00,R1025+02.50+1.00,150,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,150,0,0,0,0,1385,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A+02.50+2.00,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A+02.50+2.00,Q1025+02.50+2.00,R1025+02.50+2.00,600,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,600,2266,0,0,0,1120,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A+02.75+2.00,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A+02.75+2.00,Q1025+02.75+2.00,R1025+02.75+2.00,600,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,600,0,0,0,0,1865,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A+03.25+2.50,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMD,P5416A+03.25+2.50,Q5419+03.25+2.50,R5419+03.25+2.50,300,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,300,6753,0,0,0,960,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A+03.50+1.00,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMD,P5416A+03.50+1.00,Q5419+03.50+1.00,R5419+03.50+1.00,150,0.4,"10,356.00",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,150,1594,0,0,0,600,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A+03.50+2.00,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMD,P5416A+03.50+2.00,Q5419+03.50+2.00,R5419+03.50+2.00,150,0.4,"10,356",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,150,4987,0,0,0,1000,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A+03.75+1.00,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A+03.75+1.00,Q1025+03.75+1.00,R1025+03.75+1.00,180,0.4,"10,356",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,180,0,0,0,0,1840,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A+04.00+2.00,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMD,P5416A+04.00+2.00,Q5419+04.00+2.00,R5419+04.00+2.00,60,0.4,"10,356",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,60,2306,0,0,0,315,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A+04.50+1.00,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMD,P5416A+04.50+1.00,Q5419+04.50+1.00,R5419+04.50+1.00,300,0.4,"10,356",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,300,1760,0,0,0,625,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A+06.00+1.00,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMD,P5416A+06.00+1.00,Q5419+06.00+1.00,R5419+06.00+1.00,300,0.4,"10,356",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,300,1700,1047,0,0,2680,0,0,0,0,0,0,0
2.03E+11,X2163,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T5416A+06.00+2.00,O2O2 D_Multifocal_FGC,O2O2_Multifocal_K2_SMDH_OPHTALMIC,P5416A+06.00+2.00,Q1025+06.00+2.00,R1025+06.00+2.00,300,0.4,"10,356",접수,30,Si_1-Day_M/F,2025-12-01,EXW,S관(3공장),0,300,0,0,0,0,1195,0,0,0,0,0,0,0
